Column1,Column2
172.67.33.99,195
172.67.49.14,195
172.67.24.55,195
172.67.11.117,195
172.67.37.96,195
172.67.24.193,195
172.67.38.31,195
172.67.64.7,195
172.67.64.71,195
172.67.38.185,195
172.67.12.253,195
172.67.64.171,195
172.67.26.77,195
172.67.39.83,195
172.67.39.85,195
172.67.65.75,195
172.67.40.3,195
172.67.14.137,195
172.67.66.137,195
172.67.42.166,195
172.67.68.149,195
172.67.43.140,195
172.67.69.65,195
172.67.18.73,195
172.67.44.184,195
172.67.31.232,195
172.67.32.46,195
172.67.70.226,195
172.67.71.36,195
172.67.45.166,195
172.67.71.166,195
172.67.33.107,195
172.67.73.16,195
172.67.9.44,195
172.67.60.254,195
172.67.74.92,195
172.67.61.227,195
172.67.10.124,195
172.67.61.244,195
172.67.62.5,195
172.67.74.85,195
172.67.75.142,195
172.67.25.60,195
172.67.76.215,195
172.67.39.25,195
172.67.65.10,195
172.67.77.83,195
172.67.25.217,195
172.67.40.85,195
172.67.78.16,195
172.67.66.145,195
172.67.39.192,195
172.67.66.187,195
172.67.28.90,195
172.67.79.235,195
172.67.80.57,195
172.67.80.196,195
172.67.67.14,195
172.67.68.55,195
172.67.81.65,195
172.67.68.154,195
172.67.30.13,195
172.67.68.164,195
172.67.17.58,195
172.67.4.122,195
172.67.68.199,195
172.67.69.6,195
172.67.82.60,195
172.67.83.27,195
172.67.17.158,195
172.67.57.184,195
172.67.83.144,195
172.67.83.190,195
172.67.70.230,195
172.67.7.74,195
172.67.71.136,195
172.67.71.153,195
172.67.59.60,195
172.67.85.23,195
172.67.85.47,195
172.67.33.225,195
172.67.72.199,195
172.67.85.193,195
172.67.73.26,195
172.67.73.25,195
172.67.73.134,195
172.67.86.178,195
172.67.86.239,195
172.67.48.103,195
172.67.87.17,195
172.67.37.77,195
172.67.75.247,195
172.67.50.103,195
172.67.89.18,195
172.67.76.234,195
172.67.89.235,195
172.67.64.205,195
172.67.65.4,195
172.67.65.28,195
172.67.91.137,195
172.67.91.176,195
172.67.66.70,195
172.67.79.153,195
172.67.80.88,195
172.67.54.217,195
172.67.54.237,195
172.67.94.60,195
172.67.95.139,195
172.67.95.217,195
172.67.94.207,195
172.67.44.205,195
172.67.57.176,195
172.67.83.106,195
172.67.83.238,195
172.67.71.24,195
172.67.96.211,195
172.67.96.237,195
172.67.71.106,195
172.67.84.99,195
172.67.33.17,195
172.67.84.182,195
172.67.97.145,195
172.67.59.79,195
172.67.85.89,195
172.67.98.45,195
172.67.85.216,195
172.67.60.20,195
172.67.73.13,195
172.67.85.235,195
172.67.99.29,195
172.67.34.245,195
172.67.99.66,195
172.67.99.101,195
172.67.74.58,195
172.67.100.30,195
172.67.87.159,195
172.67.36.44,195
172.67.100.180,195
172.67.0.231,195
172.67.102.226,195
172.67.102.211,195
172.67.102.22,195
172.67.64.202,195
172.67.26.102,195
172.67.65.63,195
172.67.78.38,195
172.67.91.34,195
172.67.78.75,195
172.67.103.251,195
172.67.104.26,195
172.67.91.156,195
172.67.104.184,195
172.67.66.104,195
172.67.104.71,195
172.67.66.232,195
172.67.92.170,195
172.67.93.15,195
172.67.80.217,195
172.67.42.120,195
172.67.93.240,195
172.67.94.54,195
172.67.81.119,195
172.67.42.244,195
172.67.68.227,195
172.67.95.95,195
172.67.96.89,195
172.67.96.92,195
172.67.45.87,195
172.67.110.17,195
172.67.7.123,195
172.67.97.230,195
172.67.98.64,195
172.67.86.22,195
172.67.98.131,195
172.67.99.130,195
172.67.99.156,195
172.67.100.34,195
172.67.100.104,195
172.67.114.14,195
172.67.74.80,195
172.67.101.219,195
172.67.89.12,195
172.67.89.90,195
172.67.114.251,195
172.67.116.86,195
172.67.115.111,195
172.67.116.241,195
172.67.91.89,195
172.67.117.145,195
172.67.104.238,195
172.67.92.23,195
172.67.105.123,195
172.67.92.158,195
172.67.105.167,195
172.67.120.29,195
172.67.82.5,195
172.67.82.13,195
172.67.120.180,195
172.67.69.123,195
172.67.120.238,195
172.67.69.151,195
172.67.69.226,195
172.67.121.61,195
172.67.108.119,195
172.67.70.96,195
172.67.109.131,195
172.67.109.150,195
172.67.32.130,195
172.67.84.20,195
172.67.58.121,195
172.67.71.184,195
172.67.21.47,195
172.67.124.47,195
172.67.98.162,195
172.67.86.151,195
172.67.99.123,195
172.67.125.16,195
172.67.125.44,195
172.67.87.3,195
172.67.125.152,195
172.67.88.111,195
172.67.75.166,195
172.67.36.245,195
172.67.24.96,195
172.67.101.155,195
172.67.127.100,195
172.67.75.63,195
172.67.127.177,195
172.67.127.215,195
172.67.127.219,195
172.67.116.153,195
172.67.91.110,195
172.67.65.239,195
172.67.105.202,195
172.67.93.38,195
172.67.121.124,195
172.67.83.29,195
172.67.96.6,195
172.67.109.177,195
172.67.110.29,195
172.67.109.44,195
172.67.34.240,195
172.67.111.251,195
172.67.124.230,195
172.67.99.114,195
172.67.114.114,195
172.67.127.45,195
172.67.121.255,195
172.67.96.108,195
172.67.122.51,195
172.67.110.21,195
172.67.110.139,195
172.67.123.183,195
172.67.72.217,195
172.67.124.210,195
172.67.99.68,195
172.67.124.255,195
172.67.102.207,195
172.67.102.253,195
172.67.104.99,195
172.67.79.112,195
172.67.79.186,195
172.67.107.43,195
172.67.109.109,195
172.67.84.202,195
172.67.47.28,195
172.67.99.34,195
172.67.112.232,195
172.67.126.120,195
172.67.122.4,195
172.67.86.235,195
172.67.125.139,195
172.67.112.209,195
172.67.112.237,195
172.67.100.79,195
172.67.127.135,195
172.67.70.88,195
172.67.110.178,195
172.67.125.8,195
172.67.102.221,195
172.67.78.10,195
172.67.39.179,195
172.67.118.12,195
172.67.124.196,195
172.67.73.92,195
172.67.86.121,195
172.67.126.68,195
172.67.127.190,195
172.67.88.227,195
172.67.79.59,195
172.67.119.229,195
172.67.120.219,195
172.67.118.123,195
172.67.120.239,195
172.67.113.128,195
172.67.94.240,195
172.67.108.118,195
172.67.84.0,195
172.67.96.29,195
172.67.116.34,195
172.67.101.141,195
141.101.113.109,196
141.101.113.204,196
141.101.113.178,196
198.41.215.223,196
162.159.36.56,196
162.159.46.114,196
104.16.33.128,196
104.16.36.119,196
104.16.40.184,196
104.16.39.135,196
104.16.41.245,196
104.16.43.12,196
104.16.43.54,196
104.16.43.81,196
104.16.47.38,196
104.16.47.72,196
104.16.56.43,196
104.16.55.156,196
104.16.56.199,196
104.16.60.101,196
104.16.62.214,196
104.16.62.120,196
104.16.69.135,196
104.16.75.120,196
104.16.93.141,196
104.16.100.52,196
104.16.114.122,196
104.16.114.46,196
104.16.117.99,196
104.16.126.236,196
104.16.210.33,196
104.16.248.195,196
104.17.0.72,196
104.17.2.133,196
104.17.2.213,196
104.17.6.249,196
104.17.9.170,196
104.17.20.111,196
104.17.33.21,196
104.17.105.172,196
104.17.249.178,196
104.18.24.126,196
104.18.134.0,196
104.19.87.182,196
104.19.148.45,196
104.20.0.14,196
104.20.0.43,196
104.20.1.29,196
104.20.1.80,196
104.20.0.89,196
104.20.0.160,196
104.20.1.137,196
104.20.0.187,196
104.20.1.252,196
104.20.2.71,196
104.20.0.3,196
104.20.1.236,196
104.20.1.92,196
104.20.2.242,196
104.20.3.51,196
104.20.2.244,196
104.20.4.43,196
104.20.4.86,196
104.20.4.214,196
104.20.4.107,196
104.20.4.102,196
104.20.4.15,196
104.20.5.218,196
104.20.5.116,196
104.20.5.3,196
104.20.5.194,196
104.20.3.177,196
104.20.3.156,196
104.20.5.209,196
104.20.6.164,196
104.20.7.177,196
104.20.8.6,196
104.20.8.114,196
104.20.8.122,196
104.20.8.194,196
104.20.8.121,196
104.20.8.130,196
104.20.9.35,196
104.20.7.131,196
104.20.9.37,196
104.20.9.93,196
104.20.9.120,196
104.20.9.122,196
104.20.10.12,196
104.20.10.16,196
104.20.10.66,196
104.20.10.145,196
104.20.10.155,196
104.20.10.6,196
104.20.10.143,196
104.20.10.72,196
104.20.10.248,196
104.20.10.135,196
104.20.10.121,196
104.20.10.85,196
104.20.10.146,196
104.20.11.153,196
104.20.12.46,196
104.20.11.230,196
104.20.12.134,196
104.20.12.170,196
104.20.12.239,196
104.20.13.74,196
104.20.14.228,196
104.20.15.15,196
104.20.15.26,196
104.20.15.31,196
104.20.15.48,196
104.20.13.243,196
104.20.15.184,196
104.20.15.97,196
104.20.14.109,196
104.20.15.136,196
104.20.15.108,196
104.20.15.3,196
104.20.15.166,196
104.20.14.98,196
104.20.15.216,196
104.20.16.50,196
104.20.16.82,196
104.20.16.147,196
104.20.17.21,196
104.20.16.247,196
104.20.17.110,196
104.20.17.105,196
104.20.18.69,196
104.20.19.71,196
104.20.18.212,196
104.20.19.17,196
104.20.18.4,196
104.20.18.48,196
104.20.18.157,196
104.20.18.181,196
104.20.20.243,196
104.20.21.144,196
104.20.22.141,196
104.20.23.126,196
104.20.23.180,196
104.20.23.45,196
104.20.23.208,196
104.20.24.128,196
104.20.24.5,196
104.20.24.43,196
104.20.24.98,196
104.20.24.104,196
104.20.24.58,196
104.20.24.158,196
104.20.24.173,196
104.20.25.207,196
104.20.26.16,196
104.20.26.137,196
104.20.26.145,196
104.20.26.162,196
104.20.26.97,196
104.20.27.150,196
104.20.26.43,196
104.20.27.28,196
104.20.27.200,196
104.20.28.192,196
104.20.29.96,196
104.20.29.255,196
104.20.27.190,196
104.20.30.13,196
104.20.26.117,196
104.20.30.88,196
104.20.31.38,196
104.20.31.241,196
104.20.32.81,196
104.20.31.187,196
104.20.32.187,196
104.20.30.203,196
104.20.33.76,196
104.20.31.253,196
104.20.32.147,196
104.20.32.91,196
104.20.32.94,196
104.20.31.4,196
104.20.33.6,196
104.20.33.51,196
104.20.33.141,196
104.20.32.120,196
104.20.33.171,196
104.20.33.215,196
104.20.35.157,196
104.20.35.237,196
104.20.35.248,196
104.20.35.147,196
104.20.33.227,196
104.20.34.169,196
104.20.35.87,196
104.20.36.192,196
104.20.34.103,196
104.20.36.135,196
104.20.36.139,196
104.20.36.196,196
104.20.35.175,196
104.20.35.220,196
104.20.37.74,196
104.20.37.77,196
104.20.38.157,196
104.20.38.153,196
104.20.38.163,196
104.20.38.129,196
104.20.38.147,196
104.20.39.141,196
104.20.38.7,196
104.20.39.165,196
104.20.39.195,196
104.20.39.48,196
104.20.39.18,196
104.20.39.248,196
104.20.40.43,196
104.20.37.182,196
104.20.40.112,196
104.20.39.224,196
104.20.40.154,196
104.20.42.45,196
104.20.42.27,196
104.20.41.191,196
104.20.43.116,196
104.20.43.94,196
104.20.43.8,196
104.20.42.150,196
104.20.42.145,196
104.20.41.232,196
104.20.42.159,196
104.20.44.4,196
104.20.44.99,196
104.20.44.166,196
104.20.44.141,196
104.20.44.238,196
104.20.44.243,196
104.20.45.7,196
104.20.46.13,196
104.20.47.10,196
104.20.46.137,196
104.20.46.191,196
104.20.46.183,196
104.20.46.153,196
104.20.47.214,196
104.20.47.104,196
104.20.47.54,196
104.20.48.125,196
104.20.48.222,196
104.20.48.183,196
104.20.48.131,196
104.20.49.128,196
104.20.49.119,196
104.20.49.215,196
104.20.49.242,196
104.20.50.111,196
104.20.51.12,196
104.20.49.160,196
104.20.48.68,196
104.20.50.182,196
104.20.51.133,196
104.20.51.232,196
104.20.52.70,196
104.20.51.175,196
104.20.52.104,196
104.20.52.167,196
104.20.53.110,196
104.20.53.200,196
104.20.53.231,196
104.20.53.220,196
104.20.53.185,196
104.20.54.111,196
104.20.52.145,196
104.20.53.236,196
104.20.54.61,196
104.20.54.58,196
104.20.53.217,196
104.20.55.111,196
104.20.55.132,196
104.20.55.144,196
104.20.56.124,196
104.20.56.156,196
104.20.55.175,196
104.20.56.23,196
104.20.57.129,196
104.20.57.159,196
104.20.57.248,196
104.20.57.53,196
104.20.57.23,196
104.20.58.37,196
104.20.58.55,196
104.20.58.99,196
104.20.59.140,196
104.20.59.31,196
104.20.60.51,196
104.20.61.10,196
104.20.60.183,196
104.20.61.167,196
104.20.61.156,196
104.20.61.201,196
104.20.62.26,196
104.20.63.139,196
104.20.63.232,196
104.20.64.77,196
104.20.64.206,196
104.20.63.121,196
104.20.63.27,196
104.20.64.93,196
104.20.64.215,196
104.20.64.65,196
104.20.65.12,196
104.20.62.147,196
104.20.63.248,196
104.20.63.252,196
104.20.65.8,196
104.20.64.251,196
104.20.65.31,196
104.20.65.63,196
104.20.65.212,196
104.20.65.114,196
104.20.65.230,196
104.20.66.182,196
104.20.67.22,196
104.20.68.12,196
104.20.67.251,196
104.20.67.80,196
104.20.67.200,196
104.20.67.187,196
104.20.65.103,196
104.20.67.104,196
104.20.69.4,196
104.20.69.47,196
104.20.69.102,196
104.20.70.8,196
104.20.68.172,196
104.20.70.94,196
104.20.68.204,196
104.20.70.12,196
104.20.70.24,196
104.20.71.51,196
104.20.71.48,196
104.20.71.183,196
104.20.71.165,196
104.20.69.133,196
104.20.71.180,196
104.20.71.23,196
104.20.71.255,196
104.20.71.228,196
104.20.72.3,196
104.20.72.20,196
104.20.72.32,196
104.20.72.41,196
104.20.72.89,196
104.20.72.237,196
104.20.74.2,196
104.20.72.246,196
104.20.73.163,196
104.20.73.55,196
104.20.74.88,196
104.20.75.238,196
104.20.76.35,196
104.20.76.102,196
104.20.76.127,196
104.20.76.226,196
104.20.76.115,196
104.20.78.44,196
104.20.78.48,196
104.20.78.210,196
104.20.77.182,196
104.20.77.195,196
104.20.78.137,196
104.20.78.236,196
104.20.79.13,196
104.20.79.45,196
104.20.77.241,196
104.20.79.62,196
104.20.79.87,196
104.20.79.149,196
104.20.79.208,196
104.20.79.190,196
104.20.79.248,196
104.20.79.134,196
104.20.79.244,196
104.20.79.254,196
104.20.80.210,196
104.20.81.71,196
104.20.81.168,196
104.20.82.109,196
104.20.81.246,196
104.20.81.62,196
104.20.81.61,196
104.20.82.24,196
104.20.82.113,196
104.20.80.202,196
104.20.82.171,196
104.20.80.226,196
104.20.79.225,196
104.20.82.231,196
104.20.83.213,196
104.20.83.238,196
104.20.83.224,196
104.20.83.66,196
104.20.84.98,196
104.20.83.212,196
104.20.85.5,196
104.20.85.205,196
104.20.84.146,196
104.20.86.20,196
104.20.85.159,196
104.20.86.22,196
104.20.86.4,196
104.20.84.38,196
104.20.84.126,196
104.20.86.173,196
104.20.86.243,196
104.20.87.43,196
104.20.87.2,196
104.20.87.111,196
104.20.88.145,196
104.20.88.158,196
104.20.89.40,196
104.20.89.63,196
104.20.88.166,196
104.20.89.30,196
104.20.89.23,196
104.20.87.93,196
104.20.91.82,196
104.20.91.113,196
104.20.90.11,196
104.20.92.186,196
104.20.91.138,196
104.20.92.229,196
104.20.92.83,196
104.20.90.110,196
104.20.92.45,196
104.20.92.94,196
104.20.92.3,196
104.20.92.197,196
104.20.92.6,196
104.20.93.104,196
104.20.93.184,196
104.20.93.224,196
104.20.93.233,196
104.20.94.63,196
104.20.94.72,196
104.20.94.58,196
104.20.94.28,196
104.20.94.173,196
104.20.94.103,196
104.20.94.31,196
104.20.94.194,196
104.20.95.9,196
104.20.95.241,196
104.20.93.247,196
104.20.95.127,196
104.20.96.157,196
104.20.96.185,196
104.20.97.104,196
104.20.97.103,196
104.20.99.13,196
104.20.99.135,196
104.20.98.43,196
104.20.98.222,196
104.20.99.206,196
104.20.98.192,196
104.20.98.227,196
104.20.96.213,196
104.20.99.248,196
104.20.100.116,196
104.20.100.73,196
104.20.100.237,196
104.20.101.111,196
104.20.100.128,196
104.20.101.133,196
104.20.101.149,196
104.20.102.45,196
104.20.101.174,196
104.20.101.51,196
104.20.102.154,196
104.20.103.137,196
104.20.104.3,196
104.20.103.240,196
104.20.104.145,196
104.20.103.157,196
104.20.104.179,196
104.20.105.149,196
104.20.105.193,196
104.20.105.208,196
104.20.105.213,196
104.20.106.61,196
104.20.106.183,196
104.20.105.180,196
104.20.104.202,196
104.20.107.184,196
104.20.105.156,196
104.20.105.154,196
104.20.108.22,196
104.20.107.252,196
104.20.104.4,196
104.20.107.203,196
104.20.108.63,196
104.20.107.141,196
104.20.107.222,196
104.20.105.47,196
104.20.105.140,196
104.20.105.130,196
104.20.109.7,196
104.20.108.242,196
104.20.108.196,196
104.20.108.207,196
104.20.109.178,196
104.20.108.210,196
104.20.109.189,196
104.20.111.1,196
104.20.111.41,196
104.20.111.80,196
104.20.111.108,196
104.20.110.208,196
104.20.111.101,196
104.20.110.84,196
104.20.111.139,196
104.20.111.135,196
104.20.111.227,196
104.20.112.86,196
104.20.112.7,196
104.20.112.193,196
104.20.113.56,196
104.20.113.107,196
104.20.113.172,196
104.20.113.2,196
104.20.113.134,196
104.20.113.149,196
104.20.114.38,196
104.20.114.51,196
104.20.112.107,196
104.20.112.103,196
104.20.114.81,196
104.20.114.150,196
104.20.114.107,196
104.20.114.165,196
104.20.116.155,196
104.20.117.188,196
104.20.118.78,196
104.20.118.147,196
104.20.118.84,196
104.20.119.149,196
104.20.120.19,196
104.20.121.48,196
104.20.121.185,196
104.20.122.241,196
104.20.121.118,196
104.20.121.231,196
104.20.123.37,196
104.20.124.47,196
104.20.124.141,196
104.20.122.228,196
104.20.123.77,196
104.20.123.128,196
104.20.123.116,196
104.20.124.144,196
104.20.124.108,196
104.20.126.101,196
104.20.127.156,196
104.20.127.231,196
104.20.127.129,196
104.20.127.218,196
104.20.128.6,196
104.20.127.62,196
104.20.128.173,196
104.20.130.10,196
104.20.131.8,196
104.20.129.197,196
104.20.130.208,196
104.20.131.148,196
104.20.131.237,196
104.20.132.24,196
104.20.131.245,196
104.20.133.28,196
104.20.133.233,196
104.20.134.12,196
104.20.134.66,196
104.20.134.159,196
104.20.135.166,196
104.20.136.254,196
104.20.138.238,196
104.20.138.193,196
104.20.139.234,196
104.20.138.21,196
104.20.140.33,196
104.20.137.167,196
104.20.142.148,196
104.20.141.127,196
104.20.143.87,196
104.20.142.65,196
104.20.143.104,196
104.20.143.184,196
104.20.143.154,196
104.20.143.209,196
104.20.144.217,196
104.20.146.53,196
104.20.146.202,196
104.20.145.145,196
104.20.147.62,196
104.20.149.37,196
104.20.150.154,196
104.20.150.214,196
104.20.151.231,196
104.20.152.79,196
104.20.151.178,196
104.20.153.189,196
104.20.154.180,196
104.20.157.77,196
104.20.157.124,196
104.20.158.198,196
104.20.159.89,196
104.20.159.180,196
104.20.161.135,196
104.20.161.157,196
104.20.163.38,196
104.20.163.89,196
104.20.160.200,196
104.20.163.225,196
104.20.163.214,196
104.20.165.89,196
104.20.164.171,196
104.20.166.247,196
104.20.166.253,196
104.20.167.36,196
104.20.167.58,196
104.20.167.120,196
104.20.167.128,196
104.20.169.9,196
104.20.169.66,196
104.20.169.253,196
104.20.170.29,196
104.20.170.87,196
104.20.173.2,196
104.20.172.142,196
104.20.173.112,196
104.20.171.152,196
104.20.172.126,196
104.20.174.54,196
104.20.175.11,196
104.20.176.10,196
104.20.177.122,196
104.20.178.149,196
104.20.177.110,196
104.20.179.3,196
104.20.179.41,196
104.20.179.82,196
104.20.179.241,196
104.20.180.229,196
104.20.182.198,196
104.20.184.170,196
104.20.184.158,196
104.20.183.190,196
104.20.185.32,196
104.20.186.93,196
104.20.185.232,196
104.20.186.74,196
104.20.188.251,196
104.20.189.126,196
104.20.190.105,196
104.20.191.40,196
104.20.192.2,196
104.20.193.167,196
104.20.193.141,196
104.20.191.90,196
104.20.195.214,196
104.20.198.16,196
104.20.198.216,196
104.20.199.71,196
104.20.200.141,196
104.20.201.111,196
104.20.201.14,196
104.20.202.99,196
104.20.202.74,196
104.20.203.191,196
104.20.201.185,196
104.20.203.221,196
104.20.203.246,196
104.20.204.50,196
104.20.205.22,196
104.20.206.8,196
104.20.207.99,196
104.20.207.103,196
104.20.209.169,196
104.20.209.162,196
104.20.211.138,196
104.20.212.8,196
104.20.211.9,196
104.20.211.95,196
104.20.213.18,196
104.20.214.11,196
104.20.214.79,196
104.20.215.253,196
104.20.216.140,196
104.20.213.172,196
104.20.215.170,196
104.20.217.61,196
104.20.213.163,196
104.20.218.233,196
104.20.220.251,196
104.20.221.56,196
104.20.222.60,196
104.20.222.126,196
104.20.222.174,196
104.20.223.109,196
104.20.224.125,196
104.20.224.198,196
104.20.225.191,196
104.20.226.67,196
104.20.225.180,196
104.20.226.22,196
104.20.227.117,196
104.20.227.107,196
104.20.227.184,196
104.20.230.24,196
104.20.229.172,196
104.20.229.29,196
104.20.235.20,196
104.20.239.63,196
104.20.238.196,196
104.20.241.161,196
104.20.242.21,196
104.20.242.30,196
104.20.242.251,196
104.20.242.245,196
104.20.247.22,196
104.20.245.165,196
104.20.248.208,196
104.20.248.115,196
104.20.250.111,196
104.20.251.48,196
104.20.249.72,196
104.20.251.130,196
104.20.251.29,196
104.20.251.154,196
104.20.253.24,196
104.20.252.185,196
104.20.254.21,196
104.22.0.178,196
104.22.2.187,196
104.22.3.214,196
104.22.4.43,196
104.22.4.66,196
104.22.4.35,196
104.22.4.12,196
104.22.5.169,196
104.22.5.87,196
104.22.5.241,196
104.22.6.25,196
104.22.7.21,196
104.22.6.183,196
104.22.6.209,196
104.22.7.180,196
104.22.8.16,196
104.22.8.133,196
104.22.8.169,196
104.22.10.214,196
104.22.12.89,196
104.22.12.160,196
104.22.12.194,196
104.22.13.50,196
104.22.13.167,196
104.22.14.71,196
104.22.16.65,196
104.22.15.255,196
104.22.17.166,196
104.22.19.179,196
104.22.20.14,196
104.22.20.205,196
104.22.21.237,196
104.22.21.227,196
104.22.22.37,196
104.22.23.60,196
104.22.23.251,196
104.22.26.87,196
104.22.26.34,196
104.22.25.169,196
104.22.26.91,196
104.22.26.152,196
104.22.26.132,196
104.22.30.147,196
104.22.30.97,196
104.22.30.235,196
104.22.30.43,196
104.22.30.199,196
104.22.30.248,196
104.22.33.13,196
104.22.34.188,196
104.22.34.232,196
104.22.35.74,196
104.22.35.249,196
104.22.36.5,196
104.22.36.52,196
104.22.35.42,196
104.22.37.8,196
104.22.37.57,196
104.22.37.27,196
104.22.40.5,196
104.22.42.152,196
104.22.42.50,196
104.22.43.37,196
104.22.42.76,196
104.22.43.19,196
104.22.42.161,196
104.22.44.10,196
104.22.44.121,196
104.22.44.152,196
104.22.45.135,196
104.22.45.198,196
104.22.45.209,196
104.22.46.235,196
104.22.45.239,196
104.22.47.108,196
104.22.47.192,196
104.22.50.46,196
104.22.50.107,196
104.22.50.150,196
104.22.52.23,196
104.22.51.86,196
104.22.52.55,196
104.22.52.134,196
104.22.52.45,196
104.22.53.116,196
104.22.54.125,196
104.22.56.42,196
104.22.55.153,196
104.22.57.61,196
104.22.58.72,196
104.22.59.99,196
104.22.57.35,196
104.22.58.229,196
104.22.58.109,196
104.22.59.193,196
104.22.60.188,196
104.22.60.89,196
104.22.62.132,196
104.22.62.78,196
104.22.61.24,196
104.22.62.155,196
104.22.63.241,196
104.22.63.104,196
104.23.97.127,196
104.23.96.189,196
104.23.98.140,196
104.23.99.67,196
104.23.100.13,196
104.23.98.237,196
104.23.98.241,196
104.23.99.237,196
104.23.100.171,196
104.23.101.12,196
104.23.101.144,196
104.23.101.112,196
104.23.103.27,196
104.23.103.110,196
104.23.102.255,196
104.23.102.133,196
104.23.103.206,196
104.23.104.139,196
104.23.105.172,196
104.23.105.163,196
104.23.105.255,196
104.23.108.10,196
104.23.108.40,196
104.23.107.109,196
104.23.108.129,196
104.23.108.114,196
104.23.107.228,196
104.23.114.235,196
104.23.114.163,196
104.23.117.164,196
104.23.114.223,196
104.23.115.209,196
104.23.118.153,196
104.23.118.193,196
104.23.119.182,196
104.23.120.205,196
104.23.121.196,196
104.23.121.126,196
104.23.119.123,196
104.23.121.58,196
104.23.122.180,196
104.23.122.237,196
104.23.125.167,196
104.23.125.208,196
104.23.123.240,196
104.23.126.141,196
104.23.126.92,196
104.23.125.77,196
104.23.126.50,196
104.23.125.14,196
104.23.124.71,196
104.23.127.81,196
104.23.127.95,196
104.23.127.236,196
104.23.129.221,196
104.23.129.252,196
104.23.131.254,196
104.23.132.151,196
104.23.130.173,196
104.23.132.97,196
104.23.132.205,196
104.23.133.8,196
104.23.133.26,196
104.23.133.105,196
104.23.133.123,196
104.23.134.220,196
104.23.136.5,196
104.23.135.250,196
104.23.135.131,196
104.23.136.199,196
104.23.136.228,196
104.23.137.134,196
104.23.137.143,196
104.23.140.34,196
104.23.140.104,196
104.23.140.55,196
104.23.142.48,196
104.23.143.171,196
104.23.143.103,196
104.24.32.177,196
104.24.33.191,196
104.24.34.27,196
104.24.32.209,196
104.24.35.99,196
104.24.35.185,196
104.24.37.29,196
104.24.36.122,196
104.24.38.10,196
104.24.37.208,196
104.24.38.52,196
104.24.38.89,196
104.24.39.39,196
104.24.38.156,196
104.24.39.46,196
104.24.39.201,196
104.24.39.130,196
104.24.39.97,196
104.24.40.81,196
104.24.38.137,196
104.24.40.103,196
104.24.38.143,196
104.24.40.79,196
104.24.38.226,196
104.24.40.116,196
104.24.41.184,196
104.24.41.198,196
104.24.42.124,196
104.24.41.129,196
104.24.42.1,196
104.24.42.186,196
104.24.41.35,196
104.24.44.198,196
104.24.45.11,196
104.24.45.13,196
104.24.45.48,196
104.24.46.106,196
104.24.45.220,196
104.24.44.150,196
104.24.44.219,196
104.24.47.166,196
104.24.46.91,196
104.24.47.31,196
104.24.47.52,196
104.24.47.242,196
104.24.47.243,196
104.24.47.253,196
104.24.48.13,196
104.24.48.66,196
104.24.48.29,196
104.24.49.153,196
104.24.50.128,196
104.24.49.250,196
104.24.52.213,196
104.24.53.160,196
104.24.53.68,196
104.24.53.146,196
104.24.54.76,196
104.24.53.118,196
104.24.53.37,196
104.24.55.137,196
104.24.55.151,196
104.24.55.210,196
104.24.55.18,196
104.24.55.118,196
104.24.56.119,196
104.24.56.179,196
104.24.57.163,196
104.24.56.42,196
104.24.57.122,196
104.24.55.66,196
104.24.58.90,196
104.24.58.220,196
104.24.59.143,196
104.24.59.51,196
104.24.60.49,196
104.24.61.73,196
104.24.63.74,196
104.24.64.15,196
104.24.64.10,196
104.24.64.176,196
104.24.63.218,196
104.24.62.204,196
104.24.64.165,196
104.24.65.150,196
104.24.65.176,196
104.24.65.183,196
104.24.66.125,196
104.24.66.142,196
104.24.67.33,196
104.24.69.132,196
104.24.70.102,196
104.24.70.43,196
104.24.72.77,196
104.24.71.183,196
104.24.72.21,196
104.24.73.44,196
104.24.72.184,196
104.24.74.36,196
104.24.74.6,196
104.24.75.52,196
104.24.75.82,196
104.24.75.222,196
104.24.77.41,196
104.24.77.107,196
104.24.77.109,196
104.24.77.108,196
104.24.77.27,196
104.24.77.56,196
104.24.77.242,196
104.24.77.143,196
104.24.76.109,196
104.24.78.103,196
104.24.77.116,196
104.24.78.164,196
104.24.77.183,196
104.24.77.110,196
104.24.78.190,196
104.24.78.15,196
104.24.79.108,196
104.24.79.131,196
104.24.79.135,196
104.24.79.223,196
104.24.79.204,196
104.24.80.138,196
104.24.81.146,196
104.24.82.3,196
104.24.81.17,196
104.24.81.38,196
104.24.82.63,196
104.24.81.208,196
104.24.82.248,196
104.24.83.53,196
104.24.83.144,196
104.24.83.96,196
104.24.85.73,196
104.24.83.125,196
104.24.86.187,196
104.24.87.64,196
104.24.88.197,196
104.24.89.121,196
104.24.89.217,196
104.24.90.94,196
104.24.91.117,196
104.24.90.9,196
104.24.89.253,196
104.24.91.185,196
104.24.91.23,196
104.24.92.93,196
104.24.92.155,196
104.24.92.171,196
104.24.93.92,196
104.24.92.252,196
104.24.94.119,196
104.24.93.221,196
104.24.95.8,196
104.24.94.141,196
104.24.95.27,196
104.24.94.193,196
104.24.95.0,196
104.24.94.179,196
104.24.95.5,196
104.24.95.140,196
104.24.95.207,196
104.24.95.246,196
104.24.128.189,196
104.24.128.214,196
104.24.128.180,196
104.24.129.81,196
104.24.129.104,196
104.24.130.129,196
104.24.131.116,196
104.24.131.119,196
104.24.131.40,196
104.24.131.89,196
